Time,FURNACE_DX_A_B_G_L:Des Heat Mass Flow [kg/s],FURNACE_DX_A_B_G_L:Des Cool Mass Flow [kg/s],FURNACE_DX_A_B_G_L:Des Heat Cap [W],FURNACE_DX_A_B_G_L:Des Sens Cool Cap [W],FURNACE_DX_B_C_H_G:Des Heat Mass Flow [kg/s],FURNACE_DX_B_C_H_G:Des Cool Mass Flow [kg/s],FURNACE_DX_B_C_H_G:Des Heat Cap [W],FURNACE_DX_B_C_H_G:Des Sens Cool Cap [W],FURNACE_DX_C_D_I_H:Des Heat Mass Flow [kg/s],FURNACE_DX_C_D_I_H:Des Cool Mass Flow [kg/s],FURNACE_DX_C_D_I_H:Des Heat Cap [W],FURNACE_DX_C_D_I_H:Des Sens Cool Cap [W],FURNACE_DX_D_E_J_I:Des Heat Mass Flow [kg/s],FURNACE_DX_D_E_J_I:Des Cool Mass Flow [kg/s],FURNACE_DX_D_E_J_I:Des Heat Cap [W],FURNACE_DX_D_E_J_I:Des Sens Cool Cap [W],FURNACE_DX_E_F_K_J:Des Heat Mass Flow [kg/s],FURNACE_DX_E_F_K_J:Des Cool Mass Flow [kg/s],FURNACE_DX_E_F_K_J:Des Heat Cap [W],FURNACE_DX_E_F_K_J:Des Sens Cool Cap [W],FURNACE_DX_L_K_F_A:Des Heat Mass Flow [kg/s],FURNACE_DX_L_K_F_A:Des Cool Mass Flow [kg/s],FURNACE_DX_L_K_F_A:Des Heat Cap [W],FURNACE_DX_L_K_F_A:Des Sens Cool Cap [W],FURNACE_DX_G_H_I_L:Des Heat Mass Flow [kg/s],FURNACE_DX_G_H_I_L:Des Cool Mass Flow [kg/s],FURNACE_DX_G_H_I_L:Des Heat Cap [W],FURNACE_DX_G_H_I_L:Des Sens Cool Cap [W],FURNACE_DX_I_J_K_L:Des Heat Mass Flow [kg/s],FURNACE_DX_I_J_K_L:Des Cool Mass Flow [kg/s],FURNACE_DX_I_J_K_L:Des Heat Cap [W],FURNACE_DX_I_J_K_L:Des Sens Cool Cap [W] 
11:30:00,1.278371E-01,9.888403E-02,7.472702E+03,1.547502E+03,3.864758E-02,2.386858E-02,2.015100E+03,3.735353E+02,9.566125E-02,1.195551E-01,5.633175E+03,1.621455E+03,4.308478E-02,3.409796E-02,2.549747E+03,5.336218E+02,4.199497E-02,7.441157E-02,2.105908E+03,8.813561E+02,6.626365E-02,5.796650E-02,4.145195E+03,9.071565E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.707589E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.537946E+02 
11:45:00,1.274915E-01,9.888403E-02,7.463322E+03,1.574082E+03,3.856289E-02,2.386858E-02,2.012801E+03,3.799512E+02,9.540117E-02,1.154164E-01,5.626117E+03,1.600040E+03,4.296696E-02,3.409796E-02,2.546550E+03,5.427873E+02,4.191054E-02,7.142805E-02,2.103616E+03,8.577972E+02,6.605950E-02,5.796650E-02,4.139656E+03,9.227379E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.736918E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.684594E+02 
12:00:00,1.271684E-01,9.888403E-02,7.454557E+03,1.600662E+03,3.848376E-02,2.386858E-02,2.010654E+03,3.863671E+02,9.515826E-02,1.111112E-01,5.619526E+03,1.576953E+03,4.285694E-02,3.409796E-02,2.543565E+03,5.519528E+02,4.183172E-02,6.830371E-02,2.101477E+03,8.328232E+02,6.586848E-02,5.796650E-02,4.134473E+03,9.383193E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.766248E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.831242E+02 
12:15:00,1.268662E-01,9.888403E-02,7.446357E+03,1.621926E+03,3.840974E-02,2.386858E-02,2.008645E+03,3.914998E+02,9.493111E-02,1.072010E-01,5.613362E+03,1.553800E+03,4.275406E-02,3.409796E-02,2.540773E+03,5.592852E+02,4.175807E-02,6.539013E-02,2.099478E+03,8.086832E+02,6.568956E-02,5.796650E-02,4.129619E+03,9.507844E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.789712E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.948561E+02 
12:30:00,1.265831E-01,9.888403E-02,7.438673E+03,1.643190E+03,3.834041E-02,2.386858E-02,2.006763E+03,3.966325E+02,9.471835E-02,1.042688E-01,5.607589E+03,1.540472E+03,4.265772E-02,3.409796E-02,2.538159E+03,5.666176E+02,4.168915E-02,6.306364E-02,2.097608E+03,7.904414E+02,6.552173E-02,5.796650E-02,4.125065E+03,9.632495E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.813175E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.065880E+02 
12:45:00,1.263173E-01,9.888403E-02,7.431462E+03,1.664454E+03,3.827539E-02,2.386858E-02,2.004999E+03,4.017652E+02,9.451877E-02,1.023825E-01,5.602174E+03,1.537653E+03,4.256736E-02,3.409796E-02,2.535707E+03,5.739501E+02,4.162457E-02,6.138836E-02,2.095855E+03,7.787420E+02,6.536408E-02,5.796650E-02,4.120788E+03,9.757146E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.836639E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.183198E+02 
13:00:00,1.260676E-01,9.888403E-02,7.424686E+03,1.685718E+03,3.821433E-02,2.386858E-02,2.003342E+03,4.068979E+02,9.433129E-02,1.014584E-01,5.597087E+03,1.544499E+03,4.248248E-02,3.409796E-02,2.533404E+03,5.812825E+02,4.156398E-02,6.032551E-02,2.094211E+03,7.731955E+02,6.521581E-02,5.796650E-02,4.116765E+03,9.881797E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.860103E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.300517E+02 
13:15:00,1.258326E-01,9.888403E-02,7.418311E+03,1.699008E+03,3.815693E-02,2.386858E-02,2.001784E+03,4.101058E+02,9.415495E-02,1.011293E-01,5.592302E+03,1.551275E+03,4.240266E-02,3.409796E-02,2.531239E+03,5.858652E+02,4.150707E-02,5.966388E-02,2.092667E+03,7.697551E+02,6.507620E-02,5.796650E-02,4.112978E+03,9.959704E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.874768E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.373841E+02 
13:30:00,1.256113E-01,9.888403E-02,7.412306E+03,1.712298E+03,3.810292E-02,2.386858E-02,2.000319E+03,4.133137E+02,9.398888E-02,1.009357E-01,5.587797E+03,1.559411E+03,4.232751E-02,3.409796E-02,2.529200E+03,5.904480E+02,4.145355E-02,5.911838E-02,2.091214E+03,7.674815E+02,6.494460E-02,5.796650E-02,4.109407E+03,1.003761E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.889432E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.447165E+02 
13:45:00,1.254027E-01,9.888403E-02,7.406645E+03,1.725588E+03,3.805205E-02,2.386858E-02,1.998938E+03,4.165216E+02,9.383233E-02,1.008410E-01,5.583549E+03,1.568542E+03,4.225668E-02,3.409796E-02,2.527278E+03,5.950308E+02,4.140318E-02,5.865552E-02,2.089848E+03,7.660381E+02,6.482043E-02,5.796650E-02,4.106038E+03,1.011552E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.904097E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.520489E+02 
14:00:00,1.252057E-01,9.888403E-02,7.401301E+03,1.738878E+03,3.800409E-02,2.386858E-02,1.997637E+03,4.197296E+02,9.368458E-02,1.008117E-01,5.579540E+03,1.578329E+03,4.218986E-02,3.409796E-02,2.525465E+03,5.996135E+02,4.135571E-02,5.824933E-02,2.088560E+03,7.651643E+02,6.470316E-02,5.796650E-02,4.102857E+03,1.019342E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.918762E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.593813E+02 
14:15:00,1.250196E-01,1.075871E-01,7.396252E+03,1.826315E+03,3.795885E-02,2.386858E-02,1.996410E+03,4.197296E+02,9.354501E-02,1.008076E-01,5.575753E+03,1.578288E+03,4.212675E-02,3.409796E-02,2.523753E+03,5.996135E+02,4.131096E-02,5.787202E-02,2.087345E+03,7.613728E+02,6.459231E-02,5.796650E-02,4.099849E+03,1.019342E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.918762E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.593813E+02 
14:30:00,1.248437E-01,1.173896E-01,7.391479E+03,1.924793E+03,3.791612E-02,2.386858E-02,1.995250E+03,4.197296E+02,9.341305E-02,1.008080E-01,5.572173E+03,1.578291E+03,4.206710E-02,3.409796E-02,2.522134E+03,5.996135E+02,4.126872E-02,5.750823E-02,2.086199E+03,7.577173E+02,6.448745E-02,5.796650E-02,4.097004E+03,1.019342E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.918762E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.593813E+02 
14:45:00,1.246772E-01,1.270635E-01,7.386961E+03,2.021976E+03,3.787575E-02,2.386858E-02,1.994155E+03,4.197296E+02,9.328816E-02,1.007946E-01,5.568784E+03,1.578156E+03,4.201067E-02,3.409796E-02,2.520603E+03,5.996135E+02,4.122881E-02,5.714500E-02,2.085117E+03,7.540676E+02,6.438816E-02,5.796650E-02,4.094311E+03,1.019342E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.918762E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.593813E+02 
15:00:00,1.245194E-01,1.361779E-01,7.382682E+03,2.113538E+03,3.783757E-02,2.386858E-02,1.993119E+03,4.197296E+02,9.316986E-02,1.007523E-01,5.565575E+03,1.577731E+03,4.195723E-02,3.409796E-02,2.519153E+03,5.996135E+02,4.119110E-02,5.677176E-02,2.084093E+03,7.503173E+02,6.429408E-02,5.796650E-02,4.091758E+03,1.019342E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.918762E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.593813E+02 
15:15:00,1.243699E-01,1.449603E-01,7.378625E+03,2.185813E+03,3.780144E-02,2.386858E-02,1.992139E+03,4.158801E+02,9.305771E-02,1.005983E-01,5.562532E+03,1.564085E+03,4.190660E-02,3.409796E-02,2.517780E+03,5.941142E+02,4.115541E-02,5.633624E-02,2.083125E+03,7.420917E+02,6.420488E-02,5.796650E-02,4.089338E+03,1.009994E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.901164E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.505824E+02 
15:30:00,1.242281E-01,1.530943E-01,7.374777E+03,2.251575E+03,3.776723E-02,2.386858E-02,1.991211E+03,4.120305E+02,9.295131E-02,1.003722E-01,5.559646E+03,1.549715E+03,4.185858E-02,3.409796E-02,2.516477E+03,5.886149E+02,4.112163E-02,5.585952E-02,2.082209E+03,7.334524E+02,6.412024E-02,5.796650E-02,4.087042E+03,1.000645E+03,1.091134E-01,1.091134E-01,7.379011E+03,1.883567E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.417836E+02 
15:45:00,1.240975E-01,1.604042E-01,7.371233E+03,2.309059E+03,3.773577E-02,2.386858E-02,1.990357E+03,4.081810E+02,9.285330E-02,1.000672E-01,5.556986E+03,1.534552E+03,4.181439E-02,3.409796E-02,2.515278E+03,5.831156E+02,4.109056E-02,5.533742E-02,2.081365E+03,7.243572E+02,6.404225E-02,5.796650E-02,4.084926E+03,9.912960E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.865969E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.329847E+02 
16:00:00,1.239765E-01,1.672944E-01,7.367951E+03,2.362328E+03,3.770669E-02,2.391462E-02,1.989568E+03,4.047941E+02,9.276254E-02,9.967698E-02,5.554524E+03,1.518533E+03,4.177349E-02,3.409796E-02,2.514168E+03,5.776163E+02,4.106183E-02,5.476563E-02,2.080586E+03,7.147627E+02,6.397003E-02,5.796650E-02,4.082967E+03,9.819471E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.848371E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.241858E+02 
16:15:00,1.238635E-01,1.735722E-01,7.364884E+03,2.404133E+03,3.767956E-02,2.410681E-02,1.988832E+03,4.015922E+02,9.267773E-02,9.928666E-02,5.552223E+03,1.498480E+03,4.173528E-02,3.409796E-02,2.513132E+03,5.702839E+02,4.103503E-02,5.419567E-02,2.079859E+03,7.039035E+02,6.390253E-02,5.796650E-02,4.081136E+03,9.694820E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.824907E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.124539E+02 
16:30:00,1.237575E-01,1.794842E-01,7.362009E+03,2.442266E+03,3.765415E-02,2.429199E-02,1.988143E+03,3.983200E+02,9.259820E-02,9.883948E-02,5.550065E+03,1.477856E+03,4.169947E-02,3.409796E-02,2.512160E+03,5.629514E+02,4.100994E-02,5.359485E-02,2.079178E+03,6.927342E+02,6.383924E-02,5.796650E-02,4.079419E+03,9.570169E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.801443E+03,5.455672E-02,5.455672E-02,3.689507E+03,9.007220E+02 
16:45:00,1.236539E-01,1.853373E-01,7.359199E+03,2.479811E+03,3.762937E-02,2.451094E-02,1.987470E+03,3.953870E+02,9.252046E-02,9.825824E-02,5.547956E+03,1.455885E+03,4.166445E-02,3.409796E-02,2.511210E+03,5.556190E+02,4.098549E-02,5.291044E-02,2.078515E+03,6.807251E+02,6.377739E-02,5.796650E-02,4.077741E+03,9.445518E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.777980E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.889902E+02 
17:00:00,1.235533E-01,1.907599E-01,7.356469E+03,2.513035E+03,3.760533E-02,2.483327E-02,1.986818E+03,3.934927E+02,9.244489E-02,9.758974E-02,5.545906E+03,1.433037E+03,4.163042E-02,3.409796E-02,2.510287E+03,5.482866E+02,4.096178E-02,5.217056E-02,2.077872E+03,6.681587E+02,6.371731E-02,5.796650E-02,4.076111E+03,9.320867E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.754516E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.772583E+02 
17:15:00,1.234564E-01,1.955732E-01,7.353842E+03,2.534820E+03,3.758226E-02,2.528437E-02,1.986192E+03,3.916088E+02,9.237214E-02,9.682995E-02,5.543933E+03,1.405239E+03,4.159768E-02,3.409796E-02,2.509398E+03,5.391211E+02,4.093902E-02,5.137307E-02,2.077254E+03,6.537303E+02,6.365950E-02,5.796650E-02,4.074542E+03,9.165053E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.725186E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.625935E+02 
17:30:00,1.233635E-01,1.996967E-01,7.351320E+03,2.549676E+03,3.756016E-02,2.583743E-02,1.985592E+03,3.907495E+02,9.230229E-02,9.597342E-02,5.542037E+03,1.376469E+03,4.156624E-02,3.409796E-02,2.508546E+03,5.299556E+02,4.091723E-02,5.051368E-02,2.076663E+03,6.386800E+02,6.360402E-02,5.796650E-02,4.073037E+03,9.009240E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.695857E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.479286E+02 
17:45:00,1.232744E-01,2.028631E-01,7.348902E+03,2.554916E+03,3.753901E-02,2.644901E-02,1.985019E+03,3.904779E+02,9.223527E-02,9.508264E-02,5.540219E+03,1.347356E+03,4.153610E-02,3.409796E-02,2.507728E+03,5.207900E+02,4.089638E-02,4.963341E-02,2.076097E+03,6.234199E+02,6.355082E-02,5.796650E-02,4.071594E+03,8.853426E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.666527E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.332638E+02 
18:00:00,1.231889E-01,2.050285E-01,7.346584E+03,2.550100E+03,3.751879E-02,2.701525E-02,1.984470E+03,3.897507E+02,9.217099E-02,9.409452E-02,5.538475E+03,1.317264E+03,4.150720E-02,3.409796E-02,2.506944E+03,5.116245E+02,4.087644E-02,4.869167E-02,2.075556E+03,6.075422E+02,6.349982E-02,5.796650E-02,4.070210E+03,8.697612E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.637197E+03,5.455672E-02,5.455672E-02,3.689507E+03,8.185990E+02 
18:15:00,1.363535E-01,1.716679E-01,7.703718E+03,2.175090E+03,4.070302E-02,2.386858E-02,2.070854E+03,3.485135E+02,1.021600E-01,7.501551E-02,5.809463E+03,1.095328E+03,4.604757E-02,3.409796E-02,2.630117E+03,4.978762E+02,4.406435E-02,3.944195E-02,2.162040E+03,5.049857E+02,7.120670E-02,5.796650E-02,4.279287E+03,8.463891E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.593203E+03,5.455672E-02,5.455672E-02,3.689507E+03,7.966017E+02 
18:30:00,1.499615E-01,1.354378E-01,8.072871E+03,1.771236E+03,4.399780E-02,2.386858E-02,2.160232E+03,3.388897E+02,1.124851E-01,7.501551E-02,6.089555E+03,1.065081E+03,5.074129E-02,3.409796E-02,2.757446E+03,4.841280E+02,4.736339E-02,2.994559E-02,2.251533E+03,3.999495E+02,7.916914E-02,5.796650E-02,4.495289E+03,8.230171E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.549209E+03,5.455672E-02,5.455672E-02,3.689507E+03,7.746045E+02 
18:45:00,1.638857E-01,9.888403E-02,8.450594E+03,1.364100E+03,4.736912E-02,2.386858E-02,2.251687E+03,3.292659E+02,1.230503E-01,7.501551E-02,6.376160E+03,1.034835E+03,5.554485E-02,3.409796E-02,2.887753E+03,4.703797E+02,5.073865E-02,2.386853E-02,2.343095E+03,3.292651E+02,8.731639E-02,5.796650E-02,4.716302E+03,7.996450E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.505214E+03,5.455672E-02,5.455672E-02,3.689507E+03,7.526073E+02 
19:00:00,1.780516E-01,9.888403E-02,8.834880E+03,1.324230E+03,5.079945E-02,2.386858E-02,2.344745E+03,3.196421E+02,1.337990E-01,7.501551E-02,6.667745E+03,1.004589E+03,6.043223E-02,3.409796E-02,3.020335E+03,4.566314E+02,5.417288E-02,2.386853E-02,2.436260E+03,3.196414E+02,9.560426E-02,5.796650E-02,4.941129E+03,7.762730E+02,1.091134E-01,1.091134E-01,7.379011E+03,1.461220E+03,5.521140E-02,5.455672E-02,3.707266E+03,7.306100E+02 
19:15:00,1.791790E-01,9.888403E-02,8.865467E+03,1.294992E+03,5.107675E-02,2.386858E-02,2.352271E+03,3.125846E+02,1.346548E-01,7.501551E-02,6.690963E+03,9.824085E+02,6.082349E-02,3.409796E-02,3.030950E+03,4.465493E+02,5.445058E-02,2.386853E-02,2.443798E+03,3.125839E+02,9.625778E-02,5.796650E-02,4.958857E+03,7.591334E+02,1.097370E-01,1.091134E-01,7.395928E+03,1.428957E+03,5.579707E-02,5.455672E-02,3.723153E+03,7.144787E+02 
19:30:00,1.800487E-01,9.888403E-02,8.889094E+03,1.265754E+03,5.128864E-02,2.386858E-02,2.358031E+03,3.055272E+02,1.353153E-01,7.501551E-02,6.708907E+03,9.602279E+02,6.112549E-02,3.409796E-02,3.039154E+03,4.364672E+02,5.466224E-02,2.386853E-02,2.449554E+03,3.055265E+02,9.676448E-02,5.796650E-02,4.972618E+03,7.419939E+02,1.106799E-01,1.091134E-01,7.421505E+03,1.396694E+03,5.627165E-02,5.455672E-02,3.736027E+03,6.983474E+02 
19:45:00,1.807686E-01,9.888403E-02,8.908660E+03,1.236516E+03,5.146438E-02,2.386858E-02,2.362811E+03,2.984697E+02,1.358615E-01,7.501551E-02,6.723751E+03,9.380474E+02,6.137486E-02,3.409796E-02,3.045931E+03,4.263852E+02,5.483798E-02,2.386853E-02,2.454335E+03,2.984691E+02,9.718383E-02,5.796650E-02,4.984011E+03,7.248544E+02,1.114419E-01,1.091134E-01,7.442177E+03,1.364432E+03,5.665550E-02,5.455672E-02,3.746441E+03,6.822161E+02 
20:00:00,1.813973E-01,9.888403E-02,8.925747E+03,1.207278E+03,5.161770E-02,2.386858E-02,2.366981E+03,2.914123E+02,1.363381E-01,7.501551E-02,6.736703E+03,9.158668E+02,6.159213E-02,3.409796E-02,3.051836E+03,4.163031E+02,5.499128E-02,2.386853E-02,2.458506E+03,2.914116E+02,9.755101E-02,5.796650E-02,4.993988E+03,7.077149E+02,1.121110E-01,1.091134E-01,7.460328E+03,1.332169E+03,5.699159E-02,5.455672E-02,3.755558E+03,6.660848E+02 
20:15:00,1.819556E-01,9.888403E-02,8.940921E+03,1.183356E+03,5.175393E-02,2.386858E-02,2.370686E+03,2.856380E+02,1.367608E-01,7.501551E-02,6.748192E+03,8.977191E+02,6.178462E-02,3.409796E-02,3.057067E+03,4.080541E+02,5.512751E-02,2.386853E-02,2.462212E+03,2.856373E+02,9.787779E-02,5.796650E-02,5.002866E+03,6.936917E+02,1.127032E-01,1.091134E-01,7.476394E+03,1.305772E+03,5.728835E-02,5.455672E-02,3.763610E+03,6.528864E+02 
20:30:00,1.824582E-01,9.888403E-02,8.954578E+03,1.159434E+03,5.187665E-02,2.386858E-02,2.374022E+03,2.798637E+02,1.371409E-01,7.501551E-02,6.758520E+03,8.795713E+02,6.195752E-02,3.409796E-02,3.061765E+03,3.998052E+02,5.525020E-02,2.386853E-02,2.465548E+03,2.798631E+02,9.817251E-02,5.796650E-02,5.010873E+03,6.796684E+02,1.132339E-01,1.091134E-01,7.490793E+03,1.279376E+03,5.755381E-02,5.455672E-02,3.770812E+03,6.396881E+02 
20:45:00,1.829132E-01,9.888403E-02,8.966940E+03,1.135512E+03,5.198785E-02,2.386858E-02,2.377044E+03,2.740894E+02,1.374846E-01,7.501551E-02,6.767860E+03,8.614236E+02,6.211374E-02,3.409796E-02,3.066010E+03,3.915562E+02,5.536134E-02,2.386853E-02,2.468568E+03,2.740888E+02,9.843981E-02,5.796650E-02,5.018134E+03,6.656452E+02,1.137121E-01,1.091134E-01,7.503766E+03,1.252979E+03,5.779264E-02,5.455672E-02,3.777292E+03,6.264897E+02 
21:00:00,1.833281E-01,9.888403E-02,8.978213E+03,1.111590E+03,5.208935E-02,2.386858E-02,2.379802E+03,2.683151E+02,1.377978E-01,7.501551E-02,6.776367E+03,8.432759E+02,6.225598E-02,3.409796E-02,3.069874E+03,3.833072E+02,5.546273E-02,2.386853E-02,2.471324E+03,2.683145E+02,9.868403E-02,5.796650E-02,5.024768E+03,6.516219E+02,1.141461E-01,1.091134E-01,7.515540E+03,1.226582E+03,5.800921E-02,5.455672E-02,3.783168E+03,6.132914E+02 
21:15:00,1.837090E-01,9.888403E-02,8.988559E+03,1.087668E+03,5.218257E-02,2.386858E-02,2.382335E+03,2.625409E+02,1.380850E-01,7.501551E-02,6.784168E+03,8.251281E+02,6.238632E-02,3.409796E-02,3.073414E+03,3.750583E+02,5.555580E-02,2.386853E-02,2.473852E+03,2.625403E+02,9.890856E-02,5.796650E-02,5.030866E+03,6.375987E+02,1.145425E-01,1.091134E-01,7.526297E+03,1.200186E+03,5.820698E-02,5.455672E-02,3.788534E+03,6.000930E+02 
21:30:00,1.840602E-01,9.888403E-02,8.998097E+03,1.063746E+03,5.226858E-02,2.386858E-02,2.384671E+03,2.567666E+02,1.383495E-01,7.501551E-02,6.791353E+03,8.069804E+02,6.250634E-02,3.409796E-02,3.076674E+03,3.668093E+02,5.564160E-02,2.386853E-02,2.476183E+03,2.567660E+02,9.911590E-02,5.796650E-02,5.036496E+03,6.235755E+02,1.149064E-01,1.091134E-01,7.536171E+03,1.173789E+03,5.838856E-02,5.455672E-02,3.793461E+03,5.868947E+02 
21:45:00,1.843869E-01,9.888403E-02,9.006970E+03,1.039824E+03,5.234863E-02,2.386858E-02,2.386845E+03,2.509923E+02,1.385955E-01,7.501551E-02,6.798032E+03,7.888327E+02,6.261789E-02,3.409796E-02,3.079703E+03,3.585603E+02,5.572138E-02,2.386853E-02,2.478350E+03,2.509917E+02,9.930909E-02,5.796650E-02,5.041742E+03,6.095522E+02,1.152438E-01,1.091134E-01,7.545323E+03,1.147392E+03,5.855696E-02,5.455672E-02,3.798031E+03,5.736963E+02 
22:00:00,1.846916E-01,9.888403E-02,9.015244E+03,1.015902E+03,5.242331E-02,2.386858E-02,2.388873E+03,2.452180E+02,1.388247E-01,7.501551E-02,6.804256E+03,7.706849E+02,6.272184E-02,3.409796E-02,3.082526E+03,3.503114E+02,5.579573E-02,2.386853E-02,2.480369E+03,2.452175E+02,9.948950E-02,5.796650E-02,5.046641E+03,5.955290E+02,1.155573E-01,1.091134E-01,7.553830E+03,1.120996E+03,5.871366E-02,5.455672E-02,3.802282E+03,5.604980E+02 
22:15:00,1.849762E-01,9.888403E-02,9.022970E+03,9.972963E+02,5.249305E-02,2.386858E-02,2.390766E+03,2.407269E+02,1.390386E-01,7.501551E-02,6.810063E+03,7.565700E+02,6.281883E-02,3.409796E-02,3.085160E+03,3.438955E+02,5.586510E-02,2.386853E-02,2.482252E+03,2.407264E+02,9.965815E-02,5.796650E-02,5.051220E+03,5.846220E+02,1.158492E-01,1.091134E-01,7.561749E+03,1.100465E+03,5.885973E-02,5.455672E-02,3.806246E+03,5.502326E+02 
22:30:00,1.852422E-01,9.888403E-02,9.030194E+03,9.786903E+02,5.255828E-02,2.386858E-02,2.392537E+03,2.362358E+02,1.392385E-01,7.501551E-02,6.815491E+03,7.424551E+02,6.290948E-02,3.409796E-02,3.087621E+03,3.374796E+02,5.592991E-02,2.386853E-02,2.484012E+03,2.362353E+02,9.981605E-02,5.796650E-02,5.055507E+03,5.737150E+02,1.161214E-01,1.091134E-01,7.569135E+03,1.079934E+03,5.899621E-02,5.455672E-02,3.809949E+03,5.399672E+02 
22:45:00,1.854915E-01,9.888403E-02,9.036959E+03,9.600843E+02,5.261936E-02,2.386858E-02,2.394195E+03,2.317447E+02,1.394256E-01,7.501551E-02,6.820572E+03,7.283402E+02,6.299434E-02,3.409796E-02,3.089924E+03,3.310638E+02,5.599055E-02,2.386853E-02,2.485658E+03,2.317442E+02,9.996409E-02,5.796650E-02,5.059526E+03,5.628081E+02,1.163757E-01,1.091134E-01,7.576036E+03,1.059403E+03,5.912396E-02,5.455672E-02,3.813416E+03,5.297019E+02 
23:00:00,1.857252E-01,9.888403E-02,9.043304E+03,9.414783E+02,5.267662E-02,2.386858E-02,2.395750E+03,2.272536E+02,1.396011E-01,7.501551E-02,6.825335E+03,7.142253E+02,6.307387E-02,3.409796E-02,3.092083E+03,3.246479E+02,5.604736E-02,2.386853E-02,2.487200E+03,2.272531E+02,1.001031E-01,5.796650E-02,5.063298E+03,5.519011E+02,1.166137E-01,1.091134E-01,7.582494E+03,1.038873E+03,5.924377E-02,5.455672E-02,3.816667E+03,5.194365E+02 
23:15:00,1.859447E-01,9.888403E-02,9.049262E+03,9.228723E+02,5.273038E-02,2.386858E-02,2.397209E+03,2.227625E+02,1.397658E-01,7.501551E-02,6.829805E+03,7.001104E+02,6.314852E-02,3.409796E-02,3.094110E+03,3.182320E+02,5.610064E-02,2.386853E-02,2.488646E+03,2.227620E+02,1.002337E-01,5.796650E-02,5.066844E+03,5.409942E+02,1.168368E-01,1.091134E-01,7.588548E+03,1.018342E+03,5.935633E-02,5.455672E-02,3.819721E+03,5.091711E+02 
23:30:00,1.861511E-01,9.888403E-02,9.054864E+03,9.042663E+02,5.278089E-02,2.386858E-02,2.398580E+03,2.182714E+02,1.399206E-01,7.501551E-02,6.834007E+03,6.859955E+02,6.321867E-02,3.409796E-02,3.096014E+03,3.118162E+02,5.615067E-02,2.386853E-02,2.490003E+03,2.182709E+02,1.003566E-01,5.796650E-02,5.070179E+03,5.300872E+02,1.170462E-01,1.091134E-01,7.594230E+03,9.978111E+02,5.946222E-02,5.455672E-02,3.822594E+03,4.989057E+02 
