0,4,0.14758,0.10544,0.08141,0.094519,0.33152,0.39581,0.53797,0.32345,0.31025,0.56513,3.2565,2.4684,1.772,2.0527,7.4247,8.8251,14.577,6.9312,7.2595,12.395,0.1778,0.11074,0.091794,0.12987,0.31709,0.60035,0.58212,0.41041,0.47954,0.64733,3.9692,2.6141,2.015,2.8803,7.2906,12.913,15.071,8.7735,10.788,14.232,15.835,4.3502,3.9794,2.0857,2.9982,0.13428,0.37457,0.1403,-3.3504,14.577,0.56513,17.619,5.57,4.1975,2.3601,3.2925,0.14434,0.26192,0.068604,-4.5702,15.071,0.64733
0,6,0.044752,0.046983,0.050225,0.049957,0.064063,0.28469,0.20556,0.23613,0.26976,0.28096,1.0034,1.0821,1.1108,1.1394,1.4004,7.3453,5.5591,5.9172,8.8005,6.1621,0.054154,0.060351,0.060433,0.050178,0.064619,0.33263,0.29501,0.28293,0.2054,0.27748,1.2781,1.4168,1.354,1.1421,1.4637,9.2357,6.2079,6.0421,5.9887,6.0683,1.3341,0.3665,1.155,0.60539,0.86462,0.038827,0.83166,0.69166,0.63349,8.8005,0.28469,1.7841,0.56402,1.3357,0.75101,1.0322,0.044999,0.75338,0.56758,0.43596,9.2357,0.33263
0,8,0.025322,0.044119,0.028213,0.078341,0.020155,0.13325,0.24513,0.15758,0.40911,0.12595,0.57072,1.0874,0.63057,1.6932,0.4454,3.5589,7.0561,4.2665,8.6932,2.7624,0.029903,0.047588,0.027991,0.078894,0.021693,0.18724,0.25308,0.1517,0.43943,0.13949,0.70744,1.1536,0.62469,1.7529,0.49059,5.2647,6.7073,3.3298,9.3716,3.0668,0.99421,0.27312,0.9971,0.52261,0.64014,0.028718,0.86779,0.75306,0.72687,8.6932,0.40911,1.107,0.34995,1.0521,0.59156,0.7111,0.03109,0.83231,0.69274,0.65004,9.3716,0.43943
0,10,0.023041,0.039924,0.030109,0.023022,0.017028,0.1524,0.17409,0.16776,0.16671,0.10924,0.51939,0.90008,0.68151,0.54783,0.37648,3.9873,4.4009,4.4158,5.4387,2.3959,0.0276,0.047264,0.026701,0.023483,0.017849,0.20608,0.22837,0.14235,0.12448,0.11371,0.65491,1.1319,0.60083,0.55438,0.40471,5.722,6.1018,3.2691,3.6513,2.5,0.39724,0.10913,0.63027,0.33034,0.43004,0.019207,0.94422,0.89155,0.89087,5.4387,0.17409,0.50845,0.16074,0.71305,0.40092,0.49783,0.021585,0.91723,0.84131,0.83926,6.1018,0.22837
0,12,0.021995,0.034994,0.0242,0.021107,0.013652,0.14486,0.16923,0.1417,0.1354,0.075079,0.49853,0.80971,0.54608,0.4917,0.30551,3.8615,4.8416,3.6742,4.3248,1.6457,0.026036,0.03779,0.025018,0.024499,0.015235,0.20159,0.17603,0.13158,0.13078,0.077291,0.62466,0.90485,0.5667,0.56812,0.35056,5.7465,5.2272,3.2008,3.011,1.7183,0.3075,0.084472,0.55452,0.29064,0.36798,0.016421,0.95685,0.91555,0.91552,4.8416,0.16923,0.39515,0.12492,0.62861,0.35344,0.43857,0.019019,0.93779,0.87946,0.87508,5.7465,0.20159
0,14,0.022473,0.033571,0.025391,0.020346,0.015979,0.13926,0.16583,0.13009,0.13619,0.084051,0.50631,0.78763,0.56088,0.47599,0.35787,3.6362,4.8055,3.5186,4.3499,1.8435,0.0268,0.037765,0.026019,0.022532,0.018409,0.19714,0.16496,0.12667,0.13402,0.078304,0.6347,0.91215,0.58523,0.52695,0.42394,5.4738,4.7977,3.0814,3.2101,1.7981,0.30919,0.084937,0.55605,0.29144,0.38205,0.017042,0.95662,0.91513,0.91506,4.8055,0.16583,0.40695,0.12865,0.63793,0.35868,0.45995,0.019918,0.93742,0.87875,0.87134,5.4738,0.19714
0,16,0.019522,0.030688,0.0221,0.019969,0.012181,0.1294,0.16393,0.13607,0.12936,0.069218,0.43847,0.73479,0.49728,0.46599,0.26894,3.336,4.7503,3.6756,4.1316,1.5172,0.025121,0.034267,0.020984,0.020596,0.016357,0.17822,0.16843,0.1205,0.098567,0.088053,0.59553,0.82827,0.47154,0.48239,0.37695,5.0802,4.9249,2.9314,2.7974,2.0824,0.25379,0.069718,0.50377,0.26404,0.31914,0.014221,0.96451,0.93029,0.93028,4.7503,0.16393,0.32757,0.10355,0.57234,0.3218,0.39076,0.016936,0.94768,0.89809,0.89644,5.0802,0.17822
0,18,0.018884,0.028593,0.020481,0.019927,0.012069,0.11943,0.14676,0.12355,0.13371,0.07877,0.42469,0.67999,0.45611,0.47036,0.26704,3.0791,4.2151,3.3094,4.3421,1.7266,0.024173,0.031382,0.020511,0.020047,0.015744,0.17608,0.1545,0.13,0.10356,0.08867,0.56771,0.754,0.46048,0.47055,0.36159,4.889,4.5114,3.1624,3.0614,2.0048,0.22867,0.062817,0.47819,0.25063,0.303,0.013482,0.96808,0.93718,0.93718,4.3421,0.14676,0.291,0.091995,0.53945,0.30331,0.36098,0.015677,0.9533,0.90879,0.908,4.889,0.17608
0,20,0.018626,0.028935,0.019832,0.018781,0.01126,0.11827,0.15937,0.12137,0.12567,0.074539,0.41827,0.69032,0.44189,0.43672,0.2492,3.0492,4.5595,3.2861,4.014,1.6339,0.022732,0.032174,0.020135,0.021038,0.015085,0.1763,0.15363,0.13551,0.12318,0.08072,0.53899,0.77401,0.45275,0.48843,0.34682,4.8952,4.4882,3.2965,2.9505,1.8485,0.21992,0.060413,0.46895,0.24579,0.29072,0.012937,0.96932,0.93958,0.93958,4.5595,0.15937,0.29068,0.091894,0.53915,0.30314,0.36405,0.015783,0.95368,0.9095,0.9081,4.8952,0.1763
0,22,0.018302,0.028274,0.020351,0.018836,0.011023,0.11846,0.15647,0.13449,0.12733,0.065885,0.40953,0.66898,0.45206,0.43568,0.2439,3.1204,4.5342,3.6415,4.067,1.4442,0.022265,0.031321,0.020956,0.020267,0.014666,0.18239,0.15213,0.11236,0.11585,0.084133,0.52384,0.74857,0.46639,0.46275,0.33701,5.0641,4.3911,2.7334,2.8256,1.9046,0.21378,0.058728,0.46237,0.24234,0.2884,0.012887,0.97019,0.94127,0.94127,4.5342,0.15647,0.276,0.087251,0.52536,0.29538,0.35623,0.015518,0.95574,0.91344,0.91274,5.0641,0.18239
0,24,0.018038,0.026361,0.018465,0.018351,0.01063,0.11985,0.14169,0.11946,0.12257,0.061207,0.40442,0.61558,0.41019,0.42665,0.23489,3.1277,3.921,3.2344,3.9149,1.3416,0.023316,0.031711,0.02129,0.019851,0.015096,0.18247,0.1514,0.12386,0.11613,0.093984,0.54917,0.74839,0.4771,0.45474,0.34683,5.0665,4.1568,3.0131,2.8212,2.2227,0.18959,0.052082,0.43542,0.22822,0.27927,0.012471,0.97361,0.94792,0.94792,3.921,0.14169,0.28328,0.089552,0.53224,0.29925,0.36093,0.015733,0.95498,0.91199,0.91044,5.0665,0.18247
0,26,0.017633,0.026164,0.018218,0.018119,0.010716,0.11485,0.13869,0.125,0.12028,0.064708,0.39455,0.61781,0.40657,0.41972,0.23698,2.9949,3.8616,3.3845,3.8417,1.4184,0.024832,0.031562,0.021689,0.020654,0.016652,0.17538,0.16103,0.11821,0.11465,0.10953,0.57928,0.75245,0.48971,0.47586,0.3835,4.8695,4.4331,2.8755,2.5417,2.5904,0.187,0.05137,0.43243,0.22665,0.27362,0.012193,0.97398,0.94863,0.94863,3.8616,0.13869,0.30302,0.095792,0.55047,0.3095,0.37305,0.016222,0.95194,0.90619,0.9042,4.8695,0.17538
0,28,0.01758,0.025286,0.017898,0.017486,0.010461,0.11132,0.14659,0.12101,0.11481,0.067722,0.39242,0.59065,0.39811,0.40196,0.23128,2.8721,3.5839,3.2765,3.6669,1.4844,0.025287,0.032048,0.022102,0.020807,0.016637,0.17084,0.17306,0.1156,0.11254,0.098004,0.58897,0.75505,0.49536,0.47491,0.38324,4.7433,4.2743,2.8121,2.4002,2.3178,0.17528,0.048152,0.41867,0.21943,0.26681,0.011914,0.97563,0.95185,0.95185,3.6669,0.14659,0.30696,0.097038,0.55404,0.31151,0.38059,0.016597,0.95097,0.90434,0.90296,4.7433,0.17306
0,30,0.017023,0.02483,0.016895,0.017198,0.010257,0.11162,0.13964,0.10506,0.12601,0.073387,0.38027,0.58074,0.37592,0.39875,0.22675,2.9753,3.7722,2.8446,4.0247,1.6086,0.022513,0.029839,0.019357,0.01885,0.015064,0.17898,0.15509,0.11311,0.11035,0.078853,0.53161,0.71529,0.43797,0.43442,0.34707,4.9695,4.1557,2.7516,2.3533,1.8649,0.16672,0.045799,0.40831,0.21401,0.25794,0.011497,0.97683,0.9542,0.9542,4.0247,0.13964,0.25905,0.081893,0.50897,0.28617,0.34484,0.014949,0.95937,0.92039,0.9181,4.9695,0.17898
0,32,0.017204,0.024078,0.017042,0.01705,0.010253,0.10392,0.1323,0.10537,0.12791,0.077657,0.38372,0.56197,0.37838,0.39649,0.22665,2.7701,3.6161,2.8531,4.0856,1.7022,0.025095,0.031308,0.020803,0.020999,0.016892,0.16595,0.16522,0.11679,0.11768,0.10107,0.5886,0.74663,0.46905,0.4846,0.3903,4.6078,4.8309,2.841,3.2657,2.4256,0.16296,0.044767,0.40368,0.21158,0.25798,0.01151,0.97736,0.95523,0.95523,4.0856,0.1323,0.30222,0.095539,0.54974,0.30909,0.37152,0.016123,0.95219,0.90667,0.90446,4.8309,0.16595
0,34,0.01684,0.024134,0.016526,0.016601,0.0097306,0.10528,0.14149,0.1053,0.11489,0.06826,0.37652,0.56277,0.36763,0.38386,0.21474,2.8064,3.5497,2.851,3.6696,1.4962,0.027162,0.033474,0.027279,0.036575,0.019726,0.19815,0.17184,0.12035,0.14166,0.082655,0.63923,0.78884,0.61397,0.84258,0.45448,5.5016,4.3767,2.9276,3.3932,1.8172,0.15742,0.043244,0.39676,0.20795,0.25069,0.011174,0.97814,0.95675,0.95675,3.6696,0.14149,0.46487,0.14696,0.68181,0.38335,0.51454,0.022389,0.93561,0.87537,0.85304,5.5016,0.19815
0,36,0.016083,0.023944,0.015968,0.016472,0.0095862,0.10376,0.13221,0.097465,0.11049,0.061358,0.35802,0.55867,0.35342,0.38094,0.21157,2.6825,3.4769,2.6389,3.5292,1.3449,0.023488,0.030829,0.022147,0.026472,0.015971,0.18539,0.15754,0.1201,0.12719,0.075675,0.55566,0.73335,0.49829,0.61052,0.36759,5.1474,4.3226,2.9217,2.7913,1.7027,0.15101,0.041485,0.38861,0.20368,0.24854,0.011094,0.97904,0.95851,0.95851,3.5292,0.13221,0.32054,0.10133,0.56617,0.31833,0.40722,0.017702,0.95218,0.90666,0.89866,5.1474,0.18539
0,38,0.015918,0.023562,0.016086,0.016237,0.0097575,0.099096,0.13454,0.096948,0.11293,0.062779,0.35389,0.54616,0.35491,0.37373,0.2153,2.5072,3.5761,2.625,3.6069,1.3761,0.022162,0.030205,0.020873,0.019819,0.015051,0.17073,0.14925,0.1195,0.10605,0.081728,0.5211,0.72397,0.47589,0.45684,0.3471,4.7405,4.1873,2.9069,2.261,1.9111,0.1471,0.040411,0.38354,0.20102,0.24716,0.011046,0.97959,0.95959,0.95959,3.6069,0.13454,0.27027,0.085439,0.51987,0.2923,0.36011,0.015594,0.95771,0.91721,0.91456,4.7405,0.17073
0,40,0.015579,0.022784,0.01592,0.01605,0.009695,0.099162,0.13015,0.10162,0.11216,0.07759,0.34456,0.52985,0.35378,0.36962,0.21393,2.3942,3.4172,2.7515,3.5823,1.7007,0.022513,0.03019,0.020104,0.021578,0.015095,0.16746,0.14778,0.11679,0.11216,0.089501,0.53029,0.72084,0.4559,0.49875,0.34862,4.6496,4.1394,2.8412,2.3913,2.0928,0.1414,0.038844,0.37603,0.19709,0.24174,0.010789,0.98038,0.96115,0.96115,3.5823,0.13015,0.27579,0.087185,0.52516,0.29527,0.36814,0.015956,0.95789,0.91755,0.91281,4.6496,0.16746
0,42,0.015359,0.022277,0.015666,0.015667,0.0096197,0.093444,0.12944,0.095674,0.11196,0.073948,0.34026,0.51756,0.34664,0.35966,0.21214,2.3017,3.2257,2.5905,3.5759,1.6209,0.023041,0.032447,0.021464,0.022624,0.015158,0.17563,0.17598,0.11789,0.097085,0.091531,0.5423,0.7715,0.48508,0.52155,0.34917,4.8763,4.1518,2.8679,2.4701,2.1403,0.13563,0.03726,0.36828,0.19303,0.23838,0.010646,0.98119,0.96274,0.96274,3.5759,0.12944,0.30371,0.096011,0.5511,0.30986,0.38611,0.016757,0.95388,0.90989,0.90398,4.8763,0.17598
0,44,0.015005,0.022221,0.015266,0.015391,0.0092175,0.093903,0.1374,0.093475,0.11054,0.065598,0.33266,0.51609,0.33816,0.35405,0.20365,2.3725,3.2624,2.5309,3.5307,1.4379,0.027022,0.03796,0.026078,0.029558,0.017508,0.17961,0.19942,0.12268,0.12129,0.078524,0.6347,0.89701,0.58904,0.67883,0.40411,4.9869,4.7048,2.9843,2.9918,1.8522,0.13164,0.036162,0.36282,0.19016,0.23476,0.010472,0.98175,0.96384,0.96384,3.5307,0.1374,0.43571,0.13774,0.66008,0.37113,0.4686,0.020367,0.94159,0.88658,0.86225,4.9869,0.19942
0,46,0.015229,0.021583,0.015058,0.015197,0.0091348,0.099579,0.13363,0.09178,0.10404,0.065004,0.3374,0.50236,0.33339,0.34908,0.20134,2.4171,3.1618,2.485,3.323,1.4249,0.028837,0.041653,0.029519,0.036934,0.019976,0.19053,0.22854,0.11564,0.11824,0.083492,0.67293,0.97583,0.66378,0.84579,0.46008,5.2901,5.3917,2.8131,2.9246,1.8949,0.12795,0.035149,0.3577,0.18748,0.23111,0.010311,0.98227,0.96485,0.96485,3.323,0.13363,0.55455,0.17531,0.74468,0.4187,0.55931,0.024375,0.92626,0.85797,0.82468,5.3917,0.22854
0,48,0.015201,0.021503,0.014735,0.015119,0.0087948,0.096337,0.13576,0.085694,0.10002,0.061646,0.33744,0.50137,0.32671,0.3468,0.19403,2.5096,3.1688,2.3202,3.1947,1.3513,0.13665,0.20062,0.1861,0.23017,0.13465,0.32301,0.46265,0.36475,0.44608,0.25028,3.0386,4.5086,4.0979,5.1057,3.0338,6.7744,9.7054,7.5433,9.4265,5.3527,0.12598,0.034608,0.35494,0.18603,0.22797,0.010159,0.98254,0.96539,0.96539,3.1947,0.13576,16.325,5.1609,4.0405,2.2718,3.3009,0.14701,0.31036,0.096324,-4.1611,9.7054,0.46265
0,50,0.015099,0.021329,0.014583,0.014881,0.0088117,0.1018,0.13068,0.0823,0.098684,0.064291,0.33537,0.49724,0.32305,0.34171,0.19435,2.6433,3.1389,2.2283,3.152,1.4092,0.051077,0.077657,0.064972,0.078662,0.042847,0.19434,0.28608,0.20633,0.22123,0.14882,1.1735,1.7923,1.4643,1.795,0.98604,5.3958,6.7493,4.6408,4.9728,3.4128,0.12372,0.033988,0.35175,0.18436,0.22503,0.010026,0.98286,0.96601,0.96601,3.152,0.13068,2.1856,0.69092,1.4784,0.83122,1.1334,0.049533,0.81316,0.66123,0.30905,6.7493,0.28608
0,52,0.014738,0.021363,0.014672,0.014863,0.0088248,0.092924,0.12965,0.087441,0.10381,0.059168,0.32684,0.4974,0.32473,0.34186,0.19465,2.3887,3.0959,2.3675,3.3158,1.2969,0.023768,0.033727,0.020422,0.021819,0.014851,0.17487,0.17305,0.11535,0.098053,0.087047,0.55831,0.79941,0.45973,0.49928,0.34224,4.8552,4.5956,2.8059,2.2335,2.0355,0.12289,0.033758,0.35055,0.18373,0.22507,0.010035,0.98298,0.96624,0.96624,3.3158,0.12965,0.30571,0.096643,0.55291,0.31087,0.38418,0.0167,0.95353,0.90922,0.90335,4.8552,0.17487
0,54,0.014817,0.021493,0.014687,0.014822,0.0087917,0.092881,0.1368,0.084066,0.10251,0.059521,0.32935,0.50101,0.3254,0.34153,0.19432,2.4476,3.1722,2.2762,3.2741,1.3047,0.023972,0.031649,0.019847,0.019843,0.014697,0.17071,0.16021,0.12083,0.10093,0.08544,0.5639,0.75355,0.4483,0.4543,0.33905,4.7398,4.4876,2.9395,2.1517,1.9979,0.12395,0.034051,0.35207,0.18453,0.22513,0.010024,0.98283,0.96595,0.96595,3.2741,0.1368,0.28163,0.089031,0.53069,0.29838,0.37028,0.016065,0.95657,0.91502,0.91097,4.7398,0.17071
0,56,0.01443,0.02103,0.01437,0.014543,0.0086981,0.088665,0.13078,0.084125,0.099695,0.05578,0.32058,0.48971,0.31751,0.33432,0.19218,2.3198,2.9685,2.2778,3.1843,1.2227,0.029703,0.036979,0.024209,0.023005,0.018025,0.17866,0.17398,0.12603,0.099285,0.10902,0.69464,0.8771,0.55205,0.53101,0.41759,4.9605,4.8733,3.0245,2.5147,2.4614,0.11842,0.032531,0.34412,0.18036,0.2211,0.0098501,0.9836,0.96747,0.96747,3.1843,0.13078,0.40259,0.12727,0.6345,0.35675,0.44938,0.019463,0.93899,0.88171,0.87272,4.9605,0.17866
